OTU 1	OTU 2	corr	pval
OTU_11	OTU_5583	0.532808850544	0.04
OTU_11	OTU_44	-0.609062135414	0.02
OTU_11	OTU_29	0.537295100393	0.04
OTU_11	OTU_18	0.479796813383	0.03
OTU_11	OTU_4748	-0.662334543241	0.0
OTU_11	OTU_62	0.437375462149	0.05
OTU_11	OTU_133	-0.563985520924	0.01
OTU_11	OTU_8	-0.450372501908	0.04
OTU_11	OTU_287	-0.620573800566	0.01
OTU_11	OTU_4781	0.466883227534	0.04
OTU_11	OTU_3337	0.49366616882	0.05
OTU_11	OTU_63	0.576385196165	0.0
OTU_11	OTU_204	0.496499593837	0.04
OTU_17	OTU_4293	-0.591258656092	0.0
OTU_17	OTU_29	0.636579148424	0.0
OTU_17	OTU_3	0.613292399444	0.01
OTU_17	OTU_30	0.504563208752	0.03
OTU_17	OTU_62	0.696951100247	0.0
OTU_17	OTU_79	0.520641211187	0.03
OTU_17	OTU_206	0.630712335239	0.0
OTU_17	OTU_613	0.528337274737	0.03
OTU_17	OTU_166	-0.531005393565	0.01
OTU_17	OTU_69	-0.558831525444	0.02
OTU_17	OTU_77	0.608637093078	0.0
OTU_17	OTU_3337	0.76844070287	0.0
OTU_17	OTU_52	0.528734747279	0.05
OTU_17	OTU_204	0.612775791741	0.02
OTU_1	OTU_4293	-0.633682649807	0.03
OTU_1	OTU_27	-0.513482693215	0.03
OTU_1	OTU_29	0.563120329301	0.03
OTU_1	OTU_62	0.546609326362	0.05
OTU_1	OTU_296	-0.534861534864	0.03
OTU_1	OTU_3337	0.677566174748	0.0
OTU_12	OTU_4	0.661525540736	0.0
OTU_12	OTU_19	0.572458181043	0.03
OTU_12	OTU_14	0.5036056476	0.03
OTU_12	OTU_327	0.564042393943	0.05
OTU_12	OTU_55	0.611223548285	0.01
OTU_12	OTU_3737	0.390277446132	0.04
OTU_32	OTU_4293	-0.732884616043	0.0
OTU_32	OTU_44	-0.51849903758	0.02
OTU_32	OTU_29	0.649337635476	0.01
OTU_32	OTU_3	0.640630585477	0.0
OTU_32	OTU_30	0.459572396304	0.02
OTU_32	OTU_62	0.708974522615	0.0
OTU_32	OTU_206	0.556869939352	0.01
OTU_32	OTU_166	-0.602834752693	0.02
OTU_32	OTU_296	-0.625535786768	0.0
OTU_32	OTU_45	0.697768409944	0.0
OTU_32	OTU_3337	0.6029696605	0.0
OTU_32	OTU_253	-0.659137519245	0.0
OTU_32	OTU_66	-0.494765729371	0.04
OTU_32	OTU_204	0.6643964877	0.0
OTU_4	OTU_53	-0.554185068812	0.05
OTU_4	OTU_77	-0.631070996423	0.01
OTU_4	OTU_136	-0.478074754971	0.04
OTU_4	OTU_61	0.580995359607	0.02
OTU_4	OTU_68	-0.563786267221	0.02
OTU_15	OTU_165	0.457577827651	0.04
OTU_15	OTU_4748	-0.591882605314	0.01
OTU_15	OTU_296	0.453937237293	0.04
OTU_15	OTU_136	0.503397956721	0.05
OTU_15	OTU_68	0.568232041879	0.02
OTU_15	OTU_37	-0.475265242897	0.03
OTU_23	OTU_4293	-0.537993742299	0.01
OTU_23	OTU_53	-0.651157163072	0.02
OTU_23	OTU_165	-0.512026919338	0.05
OTU_23	OTU_18	-0.568998005234	0.05
OTU_23	OTU_4748	0.5463472	0.03
OTU_23	OTU_133	0.62520828205	0.01
OTU_23	OTU_613	-0.477988585513	0.02
OTU_23	OTU_166	-0.511576332797	0.05
OTU_23	OTU_71	-0.511116228096	0.04
OTU_23	OTU_287	0.717075717956	0.0
OTU_23	OTU_158	-0.469318180227	0.04
OTU_23	OTU_4781	-0.569721961616	0.03
OTU_23	OTU_253	-0.52303371606	0.01
OTU_4293	OTU_109	0.576089971074	0.01
OTU_4293	OTU_44	0.609170800361	0.0
OTU_4293	OTU_29	-0.636002426682	0.01
OTU_4293	OTU_30	-0.647839910338	0.02
OTU_4293	OTU_62	-0.632580314127	0.01
OTU_4293	OTU_79	-0.542622550037	0.0
OTU_4293	OTU_206	-0.580228505791	0.01
OTU_4293	OTU_166	0.842753261328	0.0
OTU_4293	OTU_36	0.600060445504	0.04
OTU_4293	OTU_296	0.538003114326	0.03
OTU_4293	OTU_8	0.491691646522	0.02
OTU_4293	OTU_3337	-0.717069622884	0.0
OTU_4293	OTU_253	0.691154138334	0.0
OTU_4293	OTU_66	0.662651356168	0.0
OTU_4293	OTU_130	-0.475004210056	0.04
OTU_4293	OTU_204	-0.699195198403	0.0
OTU_109	OTU_44	0.759511090987	0.0
OTU_109	OTU_3	-0.446405803293	0.03
OTU_109	OTU_30	-0.487309146496	0.05
OTU_109	OTU_4748	0.471965534613	0.04
OTU_109	OTU_79	-0.708845791985	0.0
OTU_109	OTU_206	-0.665672809732	0.01
OTU_109	OTU_613	-0.469284937887	0.05
OTU_109	OTU_36	0.509018775185	0.02
OTU_109	OTU_8	0.712689709806	0.0
OTU_109	OTU_3337	-0.596743908995	0.02
OTU_109	OTU_66	0.484710890949	0.02
OTU_109	OTU_68	-0.69665352353	0.0
OTU_109	OTU_204	-0.686693319668	0.0
OTU_2078	OTU_37	0.504622446356	0.04
OTU_59	OTU_4786	-0.674521338611	0.0
OTU_59	OTU_29	0.533854950288	0.01
OTU_59	OTU_30	0.506376726075	0.03
